Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764117697,100,,Aggregated,48.400000,2.900000,1200,1400,1600,1700,2100,2800,3500,4200,6600,7700,8000,12625,765,1200.0,1276.2040881970017,2.311333082616329,8024.562916951254,705.6635247524753
1764117698,100,,Aggregated,49.500000,2.900000,1200,1400,1600,1700,2100,2800,3500,4200,6600,7700,8000,12666,766,1200.0,1276.7835059042225,2.311333082616329,8024.562916951254,705.54823938102
1764117699,100,,Aggregated,49.300000,3.300000,1200,1400,1600,1700,2100,2800,3500,4200,6600,7700,8000,12732,771,1200.0,1275.5205764343405,2.311333082616329,8024.562916951254,703.7806314797361
1764117700,100,,Aggregated,48.600000,3.000000,1200,1400,1600,1700,2100,2800,3500,4200,6600,7700,8000,12775,775,1200.0,1274.1189278602017,2.311333082616329,8024.562916951254,704.2586301369863
1764117702,100,,Aggregated,48.700000,3.100000,1200,1400,1600,1700,2100,2800,3500,4200,6600,7700,8000,12820,778,1200.0,1273.5930057069745,2.311333082616329,8024.562916951254,705.318096723869
1764117703,100,,Aggregated,50.400000,3.500000,1200,1400,1600,1700,2100,2700,3500,4200,6600,7700,8000,12912,787,1200.0,1271.1192675091806,2.311333082616329,8024.562916951254,704.6293370508055
1764117704,100,,Aggregated,53.800000,3.900000,1200,1400,1600,1700,2100,2700,3500,4200,6600,7700,8000,12973,790,1200.0,1268.1148564962073,2.311333082616329,8024.562916951254,703.7614275803592
1764117705,100,,Aggregated,48.800000,3.200000,1200,1400,1600,1700,2100,2700,3500,4100,6400,7700,8000,13005,790,1200.0,1266.892251649411,2.311333082616329,8024.562916951254,703.2699730872741
1764117706,100,,Aggregated,55.700000,4.100000,1200,1400,1600,1700,2100,2700,3500,4100,6400,7700,8000,13061,794,1200.0,1266.0108019129786,2.311333082616329,8024.562916951254,702.505244621392
1764117707,100,,Aggregated,56.700000,4.100000,1200,1400,1600,1700,2100,2700,3500,4100,6400,7700,8000,13138,801,1200.0,1265.3207048027678,2.311333082616329,8024.562916951254,702.4024204597351
1764117708,100,,Aggregated,53.200000,3.800000,1200,1400,1600,1700,2100,2700,3500,4100,6400,7700,8000,13185,802,1200.0,1263.358603311342,2.311333082616329,8024.562916951254,702.10860826697
1764117709,100,,Aggregated,53.200000,3.800000,1100,1400,1600,1700,2100,2700,3500,4100,6400,7700,8000,13244,803,1100.0,1261.3274777159138,2.311333082616329,8024.562916951254,700.6794019933554
1764117710,100,,Aggregated,55.900000,3.700000,1100,1400,1600,1700,2100,2700,3500,4100,6400,7700,8000,13295,805,1100.0,1260.4527688696032,2.311333082616329,8024.562916951254,700.2680707032719
1764117711,100,,Aggregated,57.800000,3.700000,1100,1400,1600,1700,2100,2700,3400,4100,6400,7700,8000,13345,805,1100.0,1259.8621090385955,2.311333082616329,8024.562916951254,698.5246908954665
1764117712,100,,Aggregated,57.800000,3.700000,1100,1400,1600,1700,2100,2700,3400,4100,6400,7700,8000,13393,807,1100.0,1259.2022962643252,2.311333082616329,8024.562916951254,698.8193832599119
1764117713,100,,Aggregated,56.900000,3.000000,1100,1400,1600,1700,2100,2700,3400,4100,6400,7700,8000,13447,807,1100.0,1258.8791855861116,2.311333082616329,8024.562916951254,698.288912024987
1764117714,100,,Aggregated,56.900000,3.000000,1100,1400,1600,1700,2100,2700,3400,4100,6400,7700,8000,13487,809,1100.0,1258.5201191790702,2.311333082616329,8024.562916951254,698.191369466894
1764117715,100,,Aggregated,53.200000,2.000000,1100,1400,1600,1700,2100,2700,3400,4100,6400,7700,8000,13569,814,1100.0,1256.9967965027386,2.311333082616329,8024.562916951254,699.2644999631513
